generated_at,attestation_chain,status,method,tile_id,tile_row,tile_col,previous_selected,corrected_selected,correction_status,previous_selected_economies,corrected_selected_economies,previous_coordinate_rows_touching_tile,corrected_coordinate_rows_touching_tile,previous_openaq_coordinate_rows_touching_tile,corrected_openaq_coordinate_rows_touching_tile,previous_official_pm25_coordinate_rows_touching_tile,corrected_official_pm25_coordinate_rows_touching_tile,previous_south,previous_west,previous_north,previous_east,corrected_south,corrected_west,corrected_north,corrected_east,exact_file_url,prior_head_ok,prior_head_status,prior_content_length_bytes,prior_size_mb,prior_downloaded,prior_sha256,prior_geotiff_opened,prior_raster_bounds,reader_use,non_claim
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R5_C23,5,23,True,True,retained_by_corrected_origin,AZE||GEO,AZE||GEO,20,20,4,4,16,16,40.0,40.0,50.0,50.0,39.09958351,39.99208296,49.09958351,49.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R5_C23.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R5_C24,5,24,True,True,retained_by_corrected_origin,AZE||UZB,AZE||UZB,3,3,2,2,1,1,40.0,50.0,50.0,60.0,39.09958351,49.99208296,49.09958351,59.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R5_C24.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R5_C25,5,25,True,True,retained_by_corrected_origin,TJK||UZB,TJK||UZB,41,42,9,9,32,33,40.0,60.0,50.0,70.0,39.09958351,59.99208296,49.09958351,69.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R5_C25.zip,True,200,33349650,33.350,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R5_C26,5,26,True,True,retained_by_corrected_origin,TJK||UZB,TJK||UZB,16,16,5,5,11,11,40.0,70.0,50.0,80.0,39.09958351,69.99208296,49.09958351,79.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R5_C26.zip,True,200,32990110,32.990,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R6_C23,6,23,True,False,removed_by_corrected_origin,AZE,,1,0,1,0,0,0,30.0,40.0,40.0,50.0,29.09958351,39.99208296,39.09958351,49.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R6_C23.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R6_C24,6,24,True,True,retained_by_corrected_origin,AZE||TKM,TKM,3,2,3,2,0,0,30.0,50.0,40.0,60.0,29.09958351,49.99208296,39.09958351,59.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R6_C24.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R6_C25,6,25,True,True,retained_by_corrected_origin,AFG||TJK||UZB,AFG||TJK||UZB,24,9,11,4,13,5,30.0,60.0,40.0,70.0,29.09958351,59.99208296,39.09958351,69.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R6_C25.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R6_C26,6,26,True,False,removed_by_corrected_origin,TJK||UZB,,6,0,5,0,1,0,30.0,70.0,40.0,80.0,29.09958351,69.99208296,39.09958351,79.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R6_C26.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R7_C27,7,27,True,True,retained_by_corrected_origin,BGD,BGD,40,40,20,20,20,20,20.0,80.0,30.0,90.0,19.09958351,79.99208296,29.09958351,89.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R7_C27.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
2026-06-20T12:18:54Z,ai-first,computed_station_radius_ghsl_tile_routing_correction,air_monitoring_station_radius_ghsl_tile_routing_correction_v1,R7_C28,7,28,True,True,retained_by_corrected_origin,BGD,BGD,48,48,22,22,26,26,20.0,90.0,30.0,100.0,19.09958351,89.99208296,29.09958351,99.99208296,https://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_POP_GLOBE_R2023A/GHS_POP_E2020_GLOBE_R2023A_4326_3ss/V1-0/tiles/GHS_POP_E2020_GLOBE_R2023A_4326_3ss_V1_0_R7_C28.zip,False,,,,False,,,,Use corrected-selected rows as the next GHSL population tile queue; newly added rows still need HEAD/download custody before catchments.,"This GHSL tile-routing correction gate derives an observed R/C grid origin from already downloaded GHSL GeoTIFF bounds, recomputes the station-coordinate tile queue with the same 50 km draft buffer, and records which selected tile IDs are retained, added, or removed. It does not download newly added tiles, retry HEAD probes, compute station-radius population, compute PM2.5 exposure, validate same-station joins, freeze radius or de-duplication rules, or promote monitor-grade rows."
